body,title,url 
"
La secuela de Black Panther ya tiene fecha de estreno. El filme protagonizado por Chadwick Boseman llegará a los cines el 6 de mayo de 2022. Así lo anunció Kevin Feige, presidente de Marvel Studios, durante la celebración de la D23 Expo de Disney, en el panel dedicado a Marvel.
Feige también reveló que Ryan Coogler volverá a la dirección y será el guionista de la cinta. En la Comic-Con de San Diego, el mandamás de Marvel Studios adelantó que estaban trabajando en una secuela de Black Panther, pero ha sido en la D23 donde han dado más información.
Black Panther 2 es una prioridad para Disney y Marvel, especialmente porque en Estados Unidos superó en recaudación a la mismísima Vengadores: Infinity War, además de haber hecho historia al ser candidata al Oscar a la Mejor Película, siendo la primera cinta de superhéroes en aspirar a tal reconocimiento.
Los detalles de la trama todavía no han sido revelados, pero está garantizada la vuelta de Chadwick Boseman, así como también se espera que vuelvan Danai Gurira, Letitia Wright y Lupita Nyong'o.
¿EXTENSIÓN DE LA FASE 4 O INICIO DE LA FASE 5?
Por otro lado, el anuncio de la fecha de estreno Black Panther 2 ha abierto un interrogante: ¿Formará parte de la Fase 4 o estará dentro de la quinta etapa no anunciada oficialmente?
En la Comic-Con, Feige reveló que los planes de la Fase 4 del Universo Cinematográfico de Marvel terminaban con el estreno de Thor: Love and Thunder el 5 de noviembre de 2021. Con lo cual, todo lanzamiento posterior a esa fecha no se sabe a qué fase pertenece.
nrv
","""Black Panther 2"" llegará en 2022",http://www.eluniversal.com.mx/espectaculos/cine/black-panther-2-llegara-en-2022
"
Carlos Vela explotó en el empate del LAFC ante el Galaxy por marcador de 3-3, en el Clásico de Los Angeles. El mexicano se molestó por salir de cambio tan sólo minutos después de haber anotado el gol del empate para su equipo.
Fu otro vibrante partido entre los equipos angelinos. La visita se había ido adelante en el marcador en dos ocasiones, con anotaciones de Zlatan Ibrahimovic (2' y 15') y Cristian Pavón (16'). Sin embargo, el club en el que milita el mexicano respondió. 
Primero con un doblete de Latif Blessing (12' y 45'). Para que al minuto 53 fuera Vela quien diera el empate 3-3, con una definición en el área tras una recepción dirigida que lo dejó solo. 
 



Opinión


¿Qué sería de Vela si le gustara el futbol?

Gustavo Calderón 


Entendamos que los medios de comunicación le hacemos mucho daño a los jugadores 








Su molestia llegó hasta el minuto 60, cuando el técnico Bob Bradley decidió sacarlo de cambio, al estar tan cerca los playoffs de la MLS. Una decisión que enojó mcuho al atacante mexicano, ya que se fue gritando y manoteando hacia la banca.
El entrenador trató de calmar a Vela, mientras el resultado del encuentro quedó igualado en el clásico del LAFC y Galaxy. 
 

Yo cada vez que alguien dice “Si a Carlos Vela le gustaría el fútbol...” pic.twitter.com/3jBLjMzHSZ
 — Patrick Meehan Nader (@TsunamiPix) August 26, 2019
 
",Carlos Vela hace berrinche por salir de cambio en clásico de Los Angeles,http://www.eluniversal.com.mx/universal-deportes/futbol/carlos-vela-hace-berrinche-por-salir-de-cambio-en-clasico-de-los-angeles
"
Además de que las Chivas dieron un pobre espectáculo para su afición en la derrota de este domingo ante Necaxa, también los organizadores del evento engañaron al público en el show del medio tiempo.
Y es que en el entre tiempo en el Estadio Akron, salió un grupo musical para animar a los asistentes. Sin embargo, estaban haciendo un “playback” totalmente descarado.
 



Artículo


Ridícula gestión de Tomas Boy con Chivas

Universal Deportes


La situación de Chivas no mejora y Tomás Boy no ha sido capaz de ayudar al Guadalajara 








Los instrumentos y micrófonos de la agrupación no tenían ningún cable conectado. Y aunque los integrantes intentaban simular que estaban tocando y cantando, era claro que la música era la original de una popular canción.
Así, mientras cada vez el público que asiste a los estadios de futbol es más exigente con la experiencia que recibe, los organizadores de los partidos de Chivas como local se encargaron de engañarlos con un pobre show de medio tiempo.
 



Artículo


Chivas pierde ante Necaxa y suma dos derrotas en fila

Universal Deportes


Los Rayos terminaron con una sequía de 11 años sin ganar en casa del Guadalajara 







 

POBRE ESPECTÁCULO
 Primero las Chivas pierden en casa ante el Necaxa
 Y en el medio tiempo les ponen un triste ""playback"" pic.twitter.com/zLem2N5bpc
 — Universal Deportes (@UnivDeportes) August 26, 2019
  
",Engañan en el show del medio tiempo del partido de las Chivas,http://www.eluniversal.com.mx/universal-deportes/futbol/enganan-en-el-show-del-medio-tiempo-del-partido-de-las-chivas
"
El escritor y periodista Rafael Loret de Mola expresó su preocupación por lo que llamó una “cacería de periodistas” en la administración del presidente Andrés Manuel López Obrador.
“Me preocupa tanto el día de hoy, hablar de que se haya creado un espacio donde parece que hay una cacería contra periodistas, ¿a cambio de qué?”, dijo el padre del periodista Carlos Loret de Mola, quien el pasado jueves anunció su salida de Televisa.

En un video difundido en redes sociales, el escritor aseguró que el Presidente mexicano negoció, a través de Alfonso Romo, “escandalosos convenios de publicidad con los medios de comunicación”.
“El presidente López Obrador, en la víspera de su informe, comenzó personalmente o a través de un testaferro, que es Alfonso Romo, a negociar escandalosos convenios de publicidad, con los medios informativo de mayor calado en la República”, agregó.
Indicó que uno es el caso de Televisa con quien el Presidente, según el periodista, firmó un convenio de mil millones de pesos a cambio de pedir cualquier cosa, hasta que “guillotine a un periodista”.
“Puede logar modificar el formato de los programas noticiosos”, añadió.
En el clip de más de siete minutos, el escritor dijo que todo esto ocurre cuando el país tiene que “dar la medida de pobreza económica con el 0% de crecimiento”.
“Además, los periódicos cuentan que el mundo está al borde una crisis, de una guerra comercial, entre las dos grandes potencias del mundo: China y EU, que están poniendo aranceles que nos llevan inevitablemente al recesión que ha negado una y otra vez el presidente López Obrador”, indicó.
Rafael Loret de Mola advirtió que una recesión en el país llevaría a una enorme pobreza.
“Si esto pasa no sé cómo va a enfrentar este conflicto el gobierno de la República, que se pasa buscando la manera de abrir las puertas de la publicidad cara a costa de silenciar periodistas”, dijo en el video.
Recalcó que su declaración no es porque esté defendiendo a alguien, sino que trata de dar la cara ante las acusaciones de que recibe dinero del gobierno.
“Nadie puede decir que he recibido mal sanamente dinero del gobierno, nadie puede decir que esté yo aliado ni siquiera con mis familiares”, señaló el escritor.
lsm
 
",“Hay una cacería de periodistas en la 4T”: Rafael Loret de Mola,http://www.eluniversal.com.mx/nacion/hay-una-caceria-de-periodistas-en-la-4t-rafael-loret-de-mola
"

Se llama Novo Progreso. Es un diario del estado de Pará en Brasil. En él se convocó a generar un día de fuego. La respuesta la dieron agricultores que incendiaron sus tierras para mostrar su apoyo al presidente.

Todo apunta a que lo que está ocurriendo en la selva amazónica es producto de la acción humana. Los incendios aumentan durante la estación seca, pero también son provocados para deforestar y explotar la tierra ilegalmente.

En buena medida se debe a las decisiones de un hombre en particular: Jaír Bolsonaro. Desde que llegó a la presidencia, ha debilitado la política ambiental de su país. No cree en el cambio climático, como si se tratara de una cuestión de fe. En campaña promovía el “aprovechamiento” de las tierras amazónicas para distintas industrias. Olvida que el desarrollo económico es importante, pero respirar lo es aún más. Y es que en esa selva se genera una quinta parte del oxígeno del planeta.

Brasil rompió en junio el acuerdo para frenar la deforestación y cerró la junta del Fondo Amazonas. Pronto llegaron las consecuencias. Alemania suspendió el apoyo de 35 millones de euros para la protección ambiental. Le siguió Noruega, que en diez años aportó 800 millones de euros para preservar la selva. Ante las políticas del nuevo gobierno, detuvo los últimos 30 millones.

Bolsonaro le restó importancia a la millonaria ayuda y, ya de paso, descalificó la información proporcionada por los organismos de su propio país. Cuando el Instituto Nacional de Pesquisas Espaciales reportó un aumento de la deforestación del 40% en el último año, dijo que se trataba de “mentiras al servicio de alguna ONG” y corrió al titular del Instituto, Ricardo Magnus Osorio Galvao. Él tiene otros datos.

Si no se frenan eficazmente los incendios y la deforestación, el problema se vuelve exponencial. El sistema forestal depende de la lluvia que genera. Con menos árboles, hay menos lluvia. Eso eleva el riesgo de que las zonas aún no afectadas, empiecen a autodestruirse por falta de agua. Lo que para Brasil es un tema político, para el resto del mundo es cuestión de sobrevivencia.

HUERFANITO: Esto que ocurre en el país sudamericano es muestra de que una sola persona no puede solucionarlo todo, pero sí puede complicarlo gravemente con su cerrazón y autoritarismo.
",El fuego de Bolsonaro,https://www.eluniversal.com.mx/opinion/paola-rojas/el-fuego-de-bolsonaro
"
Marcia Cros

Marcia Cross, mejor conocida como Bree Van de Kamp en la serie Esposas desesperadas, fue diagnosticada con cáncer de ano durante una visita a su ginecólogo hace aproximadamente un año y medio, reveló la actriz a CBS News.

“Sé que hay personas que se avergüenzan. Tienes cáncer, ¿y tienes que sentirte avergonzado también? Como si hubieses hecho algo malo porque esté localizado en tu ano”, dijo en entrevista con la cadena televisiva.

Dicha enfermedad está relacionada con el cáncer de garganta de su esposo, Tom Mahoney, debido a que es el mismo tipo de Virus de Papiloma Humano (VPH), según información de ese medio.

En ella, la enfermedad se había manifestado en una masa cancerosa en el ano, la cual fue detectada durante su examen anual. “Estaba pensando que nada estaba mal porque no tenía ningún síntoma”.

Este padecimiento es un tipo poco frecuente de cáncer que se forma cuando una mutación genética convierte a las células sanas en células anormales, las cuales se multiplican sin control al grado de acumularse y formar una masa.

Los signos y síntomas que pueden presentarse con la aparición de este cáncer incluyen sangrado del ano y recto, picazón y dolor en el área del ano, así como una masa o bulto en dicha área, según información de la Clínica Mayo.

Algunos de los factores que intervienen en su aparición son edad, cantidad de parejas sexuales, sexo anal, consumo de tabaco, antecedentes de cáncer de cuello uterino, vulva o vagina, ingesta de medicamentos inmunosupresores y, principalmente, infecciones por VPH.

El cáncer de ano pocas veces se propaga a partes distantes del cuerpo, pero cuando esto ocurre su tratamiento se vuelve más difícil. Éste puede consistir según su estadio en una combinación de quimioterapia y radiación, y cirugía.

Finalmente, Marcia Cross señaló que tanto ella como su esposo se encuentran en fase remisión y tienen planeado vacunar a sus hijas de 12 años contra el virus del VPH.
  
",,https://www.elbotiquin.mx/medicina-general/asi-es-el-cancer-de-ano-que-padecio-marcia-cross
"Un interno del Centro Penitenciario CP4 de Jalpan de Serra presuntamente se quitó la vida, dio a conocer la Comisión Estatal del Sistema Penitenciario de Querétaro.
Detallaron que una persona privada de la libertad del sexo masculino presuntamente decidió quitarse la vida al interior de su celda.
Durante un recorrido de supervisión, el personal de custodia encontró al hombre sin vida al interior de su celda, al parecer el hoy occiso utilizó una sábana para privarse de la vida por vía de la asfixia.
El elemento de seguridad lo asistió de inmediato y simultáneamente avisó al personal del servicio médico, mismo que brindó los primeros auxilios y reanimación cardiopulmonar; sin embargo, la persona fue declarada como fallecida a las 15:38 horas, aproximadamente.
Conforme a los protocolos que establece la normatividad, la Comisión Estatal del Sistema Penitenciario avisó de manera inmediata a la Fiscalía General del Estado de Querétaro para que tomara conocimiento del hecho, y se realizó la notificación a la Defensoría de los Derechos Humanos de Querétaro (DDHQ) con la finalidad de que fueran iniciadas las indagatorias pertinentes.
Cabe mencionar que la persona privada de su libertad que presuntamente decidió quitarse la vida era un hombre de 21 años de edad que compurgaba una sentencia de 4 años por el delito de tentativa de violación.
Asimismo, contaba con otros antecedentes criminales en esta entidad federativa, como robo a casa habitación y abuso sexual equiparado en agravio de una menor de edad, delitos por los que también ya había estado en prisión.
En el estado hay cuatro centros penitenciarios con una población que supera los 2 mil 300 internos, dice el Instituto Nacional de Estadística y Geografía (Inegi).
",Encuentran sin vida a hombre en penitenciaría ,http://www.eluniversalqueretaro.mx/portada/encuentran-sin-vida-hombre-en-penitenciaria
"

Los incendios en la Amazonia se han transformado en una crisis internacional.

Líderes internacionales reunidos en la cumbre del G7 en Biarritz, Francia, intentan llegar a un acuerdo para ayudar a combatir los incendios que están causando estragos en la Amazonia.

El domingo, el presidente de Francia, Emmanuel Macron, señaló que se estaba a punto de concretar el acuerdo que entregará ayuda técnica y financiera para acabar con esta emergencia ambiental.

""Todos acordamos ayudar a aquellos países que han sido azotados por los incendios lo más rápido posible"", aseguró el domingo.

Lo que se sabe de cómo empezaron los incendios que causan estragos en la Amazonía 

""Siempre hubo incendios, pero nunca incentivados por el discurso de un gobierno"": exministra brasileña de Medio Ambiente

Mientras, continúan las conversaciones en las que participan Estados Unidos, Japón, Alemania, Francia, Italia, Reino Unido y Canadá.

El primer ministro de Israel, Benjamin Netanyahu, le ofreció asistencia a las autoridades brasileñas, y prometió el envío de un cargamento de sustancias químicas para retardar el avance de las llamas.

Pero mientras las conversaciones siguen su curso, ¿cómo se están combatiendo los incendios en el terreno? ¿Qué medidas ha implementado el presidente de Brasil, Jair Bolsonaro, en medio de la tensión internacional surgida a raíz del número récord de incendios registrados este año?

¿Y cómo está afrontando el fuego Bolivia, otro de los países afectados?

Aviones militares

En respuesta a la presión internacional y la ola de críticas que lo acusan de haber dado ""luz verde"" a la destrucción de la Amazonia con su retórica antiambientalista y su falta de acción frente al avance ilegal de la deforestación, Bolsonaro autorizó el viernes el uso de personal y equipos militares para combatir los incendios.

El Ministerio de Defensa dijo que había 44 mil soldados disponibles para la tarea, y autorizó la intervención militar en siete estados y el uso de aviones militares.

Cómo la selva amazónica se volvió más inflamable pese a ser uno de los lugares más húmedos del mundo

No obstante, el organismo no dio más detalles del operativo como por ejemplo cómo se distribuirán las tropas o qué tareas específicas desarrollarán.

Un video publicado el sábado por la noche por el Ministerio de Defensa brasileño mostró un avión militar lanzando miles de litros de agua sobre las nubes de humo por encima del bosque.

 

A @portalfab emprega, a partir de hoje (24/08), duas aeronaves C-130 Hércules no combate aos focos de incêndio na #Amazônia, partindo de Porto Velho (RO). Confira a ação: pic.twitter.com/Fq4fGddL0O
 — Ministério da Defesa (@DefesaGovBr) August 24, 2019

 

 

La primera misión fue llevada a cabo por 700 soldados en los alrededores de Porto Velho, capital de Rondonia, uno de los estados afectados en el noroeste del país.

Según explicó el ministerio, los aviones son dos C-130 Hércules, capaces de lanzar hasta 12 mil litros de agua mezclada con retardantes.

Pese a que los operativos ya están en marcha, más de mil 100 focos de incendios nuevos se originaron el fin de semana, según informó el Instituto Nacional de Investigación Espacial del Brasil (INPE).

Supertanquero

Entretanto Bolivia, también continúa intentando apagar sus incendios en la región de Chiquitania, en el sureste del país.

Reuters
 
Está previsto que el supertanquero haga entre cinco y seis vuelos diarios.

Además de usar helicópteros y aviones para combatir las llamas, las autoridades contrataron un supertanquero estadounidense, un Boeing 747 que fue usado para combatir los feroces incendios forestales en Chile en 2017.

El supertanquero (o supertanker), considerado el avión cisterna más grande del mundo, tiene una capacidad de carga de cerca de 74 mil litros de agua o retardantes.

Tiene un sistema de descarga de agua presurizada que puede soltarse de manera continua o hasta en ocho partes por cada vuelo sobre una superficie de hasta 5 kilómetros.

Según explica en su página Global Supertanker, la empresa a cargo del avión, la nave puede estar en casi cualquier parte del mundo en menos de 20 horas, incluidas las paradas de combustible, si es necesario.

Se espera que el avión cisterna haga entre cinco y seis vuelos diarios, y permanezca en el país por al menos 15 días.

Se estima que las llamas han quemado hasta el momento más de 800 mil hectáreas en la provincia de Santa Cruz.

Según expertos ambientales, las llaman amenazan además a 500 especies de animales, incluidos jaguares, tapires y 35 especies en peligro, algunas de las cuales no se encuentran en ningún otro lugar del mundo.

El presidente de Bolivia, Evo Morales, está dispuesto a aceptar ayuda internacional ante la imposibilidad de momento de detener las llamas.

Recuerda que puedes recibir notificaciones de BBC Mundo. Descarga la nueva versión de nuestra app y actívalas para no perderte nuestro mejor contenido.
",Incendios en el Amazonas: ¿qué se está haciendo para combatir el fuego?,http://www.eluniversal.com.mx/mundo/incendios-en-el-amazonas-que-se-esta-haciendo-para-combatir-el-fuego
"
[email protected]

Una mujer resultó herida en el brazo derecho luego que dos delincuentes le dispararan cuando ella se opuso a un atraco en las inmediaciones de la Central de Abastos (CEDA), según la víctima, tenía en su poder casi un millón de pesos que pensaba depositar una vez que los bancos abrieran; sin embargo, al salir de su centro de trabajo, fue interceptada por los delincuentes que la sometieron para luego llevarse el efectivo.

La mujer refirió a las autoridades que los atracadores fueron dos personas jóvenes de entre 20 y 25 años que de inmediato se acercaron a ella y a su acompañante, sabían que traía consigo el efectivo, por lo que le intentaron arrebatar su bolso de mano. Después de un breve forcejeo, los delincuentes le dispararon en dos ocasiones con un arma calibre .22 para que la víctima soltara el bolso.

Por este hecho, la procuraduría capitalina abrió una carpeta de investigación. Los agentes de esa corporación empezaron a revisar varias cámaras de seguridad de los alrededores para ubicar a los agresores; en uno de los aparatos, se observa a los presuntos agresores escapar en una motocicleta de pista, por lo que ya se cuenta con lo que pudiera ser la ruta de escape de los agresores.

Según lo narrado por la víctima, los hechos se registraron en la cuchilla del pasillo Cuatro de la letra “L” de la Central de Abasto, cuando la víctima llevaba dinero que acababa de retirar de una sucursal bancaria.

Por la gravedad de sus lesiones, la víctima fue trasladada a un hospital cercano. Debido a que los sospechosos al momento de la agresión tenían cascos, no se les pudo apreciar el rostro.
",Hieren a mujer; le roban 1 millón,http://www.eluniversal.com.mx/metropoli/hieren-mujer-le-roban-1-millon
"CUERNAVACA.— Con un tendedero de ropa interior colocado a lo largo del carril, habitantes del ejido de Acapatzingo bloquearon el Paso Express al mediodía de ayer, en protesta por la falta de recolección de basura en su comunidad. 
Hace dos meses, el ayuntamiento de Cuernavaca canceló este servicio en algunas zonas del ejido, debido a que los vecinos pretendieron cobrar al municipio un porcentaje por utilizar el recinto ferial que se encuentra en esa misma zona.
Entonces el alcalde Antonio Villalobos aseguró que el hecho era un intento de extorsión, pero no los denunció penalmente y, en represalia, dejó de prestar el servicio.
Por lo que ayer a primera hora los inconformes cerraron los accesos al poblado y exigieron hablar con algún representante del municipio, pero nadie llegó. 
Así que se trasladaron al Puente Tabachín y bloquearon la entrada del Paso Express hacia el mismo punto, aunque la respuesta fue la misma, ninguna autoridad local llegó. Más tarde, a las 12:00 horas se colocaron en la vía rápida y la bloquearon por varios minutos, afectando a cientos de automovilistas. 
“Estamos recolectando, nosotros mismos estamos dando el servicio al ejido y la estamos llevando a unos tiraderos fuera de Cuernavaca”, dijo Conrado Juárez, comisariado del poblado. 
Durante el bloqueo se reportaron varios conatos de pelea, incluso a un automovilista le rompieron el parabrisas de su auto, la Policía Federal llegó casi al final de la manifestación en la que usaron ropa interior de mujeres, haciendo alusión a las declaraciones del alcalde Villalobos en un programa de radio, en la que dijo que antes “las mujeres podían con pantalón blanco usando tangas”. 

",,https://www.elgrafico.mx/al-dia/manifestantes-en-morelos-presumen-tangas-por-falta-de-recoleccion-de-basura
"
Un juez de control vinculó a procesó a Luis Ángel “N”, “El Chupas”, por el delito de lesiones calificadas, contra el reportero, Juan Manuel Jiménez, quien fue agredido por el imputado durante la marcha del pasado 16 de agosto.
Durante la audiencia de vinculación a proceso, el juzgador ratificó la prisión preventiva oficiosa y otorgó un plazo de tres meses para el cierre de la investigación complementaria, por lo que el “El Chupas”, permanecerá internado en el Reclusorio Preventivo Sur ese tiempo.
Al término de ésta, el abogado de Luis Ángel, Jonathan Walter Johnson Solís, interpuso un recurso de apelación al auto de vinculación a proceso y la prisión preventiva, ya que el delito por el que se le acusa a su cliente no está contemplado en el catálogo de ilícitos con prisión oficiosa.
“Insistimos en que la medida cautelar es excesiva para la conducta que se le pretende atribuir a mi representado, así como lo es también el tiempo que piden para la investigación complementaria. Existen platicas con el MP para darle una solución anticipada a este procedimiento a través de una suspensión condicional del proceso. No va a ser necesario esperarse los tres meses”.
“Por lo mediático del asunto, el juez decidió determinar una medida cautelar excesiva por ese motivo es que esta defensa acudió con un tribunal de alzada para que revise esa situación”, expuso la defensa.
Durante la audiencia, estuvo presente la madre del imputado, Rosa Sánchez, quien escuchó los alegatos del Ministerio Público y la determinación del juzgador de mantenerlo en prisión. Al respecto, la mujer confió que pronto pueda quedar en libertad su hijo, pese a que el proceso no le favorece.
“Están inculpando a mi hijo, porque no mató, la verdad le quieren dar una sentencia muy canija, pero él nada más va a pagar el golpe, lo otro pues no y doy gracias y estoy feliz por mi hijo porque él se puede decir que se presentó, él no se escondió ni nada”, dijo la madre del imputado.
El agresor de Juan Manuel Jiménez fue trasladado al término de la audiencia al Reclusorio Sur donde permanecerá al menos los próximos tres meses y su defensa espera que en breve se asigne a los magistrados que analizarán la apelación al auto de vinculación a proceso.
“El Chupas”, de 24 años, quien cuenta con antecedentes penales, fue recluido en mayo de 2014 en el Centro Preventivo y de Readaptación Social de Tlalnepantla por el delito de portación de arma de fuego sin licencia.
Además tiene ingresos en el penal por robo de vehículo, posesión de estupefacientes y alteración del orden en la vía pública.
A través de su cuenta en la red social Twitter, el periodista Juan Manuel Jiménez manifestó su confianza en las instituciones.
 

#FelizLunes
 Hoy será la audiencia de vinculación a proceso de mi “presunto” agresor: Luis ‘N’. Confío en las instituciones, les estaré informando.
 Gracias, nuevamente, por su solidaridad.
 — Juan Manuel Jiménez (@juanmapregunta) August 26, 2019


lr.
 
","Vinculan a proceso a ""El Chupas"", presunto agresor de reportero en marcha",http://www.eluniversal.com.mx/metropoli/cdmx/vinculan-proceso-el-chupas-presunto-agresor-de-reportero-en-marcha
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


Kristal Silva, conductora de Venga la Alegría, logra poco a poco empatizar más con el público.
Su llegada al inicio fue agridulce porque al poco tiempo se fue Vanessa Claudio, meses después Tania Rincón.
Kristal ya es identificada como conductora del matutino de Azteca.
Nació en Soto la Marina, Tamaulipas, el 26 de diciembre de 1991. Tiene 27 años.
Durante 2016 representó a México en el concurso Miss Universo, donde se colocó entre las nueve finalistas. 
TE PUEDE INTERESAR
Campaña negra contra Venga la Alegría
Vanessa Claudio, ¿porqué dejó Venga la Alegría?
","Kristal Silva, la bella de Venga la Alegría",http://www.unionpuebla.mx/articulo/2019/08/26/espectaculos/kristal-silva-la-bella-de-venga-la-alegria
 Toggle navigation  SuscripcionesEl Universal ImpresoEl Universal QuerétaroEl Universal Digital                      >         ,,https://www.clubeluniversal.mx/content/suscripciones
"A nivel estatal, cuatro de cada 10 personas se emplean en el sector informal, revela el Instituto Nacional de Estadística y Geografía (Inegi).
De acuerdo con la Encuesta Nacional de Ocupación y Empleo (ENOE), correspondiente al segundo trimestre de 2019, 40.6% de la población ocupada del estado de Querétaro se encuentra en lo que el Inegi llama tasa de informalidad laboral, la cual en el país se ubicó en 56.3%, nivel ligeramente inferior al porcentaje que alcanzó en el trimestre inmediato anterior, en el que se registró un 56.9%.
La informalidad laboral o empleo informal es el trabajo no protegido en la actividad agropecuaria, el servicio doméstico remunerado de los hogares, quienes están en el sector informal, así como los trabajadores subordinados (aunque trabajan para unidades económicas formales, lo hacen bajo modalidades en las que se elude el registro ante la seguridad social), por lo tanto no tienen acceso a los servicios de salud, lo que los coloca en una situación de vulnerabilidad para hacer valer las garantías laborales elementales.
A nivel estatal, Inegi contabilizó en Querétaro, durante el segundo semestre, un total de 856 mil 609 personas que conforman el total de la Población Económicamente Activa (PEA), y 817 mil 363 de ellas, tenían una ocupación laboral.
Disminuye tasa de informalidad. En Querétaro, entre el segundo trimestre de 2018 y el mismo de 2019, la tasa de informalidad laboral disminuyó 4.4 puntos porcentuales, al pasar de 45.0% a 40.6%. Mientras que entre el primer trimestre y el segundo trimestre de este año se presentó una reducción de un 2.3%.
La población ocupada informal se distribuye en Querétaro de la siguiente manera: 45.3% está en el sector informal; 9.9% corresponde al trabajo doméstico remunerado; 11% se encuentra en el ámbito agropecuario y 33.8% pertenece a las empresas, gobierno e instituciones.
Dentro de la ocupación, los trabajadores subordinados y remunerados son los que presentan mayor participación (72.6%), de los trabajadores subordinados y remunerados 66.6% de ellos tienen acceso a instituciones de salud como prestación por su trabajo, 32.6% no cuentan con este apoyo y 0.8% no especificaron. A su vez, 66.7% disponen de un contrato por escrito, 31.7% no cuentan con el mismo y 1.6% no lo especificaron.
Querétaro es el sexto estado con menor tasa de informalidad, de acuerdo con la medición de Inegi, mientras que las entidades que presentan mayor tasa son: Oaxaca (81.7%), Guerrero (79.2%), Chiapas (74.8%), Hidalgo (72.8%), Puebla (71.3%) y Tlaxcala (71.1%).
Los seis estados con menor tasa de informalidad son Coahuila (34.2%), Nuevo León (37.0%), Chihuahua (37.8%), Baja California (38.5%), Baja California Sur (38.8%) y Querétaro (40.6%).
En la capital del estado la tasa de informalidad laboral es de 29.8%, lo que equivale a un 10.8% y 26.5% menos de lo que se registra a nivel estatal y nacional respectivamente. En este periodo, en el municipio de Querétaro hubo una reducción de 2.7% frente al primer trimestre de 2019.
 
","Informales, 4 de 10 empleados en la entidad: Inegi",http://www.eluniversalqueretaro.mx/portada/en-empleo-informal-4-de-10-queretanos
"
El presidente estadounidense, Donald Trump, negó el lunes haber sugerido lanzar bombas nucleares contra los huracanes antes de que tocasen tierra en Estados Unidos, calificando de ""ridículo"" el reporte publicado por el portal de noticias Axios.
Según un artículo publicado el domingo por Axios, Trump preguntó durante una reunión si sería posible interrumpir la formación de huracanes en la costa de África arrojando una bomba atómica en el ojo de la tormenta.
El informe, que citó una fuente anónima, dijo que los asistentes salieron de la sesión informativa sobre huracanes pensando: ""¿Qué hacemos con esto?"".
Axios no dijo cuándo tuvo lugar esta conversación. Pero Trump criticó el artículo, considerándolo parte de las ""noticias falsas"" que siempre cuestiona.
 

The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!
 — Donald J. Trump (@realDonaldTrump) August 26, 2019

""La historia de Axios de que el presidente Trump quería hacer explotar grandes huracanes con armas nucleares antes de llegar a la costa es ridícula. Nunca dije esto. ¡Solo más NOTICIAS FALSAS!"", tuiteó el mandatario.
La Casa Blanca se negó a comentar el informe antes, pero Axios citó a un alto funcionario de la administración diciendo que el ""objetivo de Trump no es malo"".
Axios dijo que el presidente había hecho previamente una sugerencia similar en una conversación en 2017, preguntando a un alto funcionario si la administración debería bombardear huracanes para evitar que toquen tierra. Trump no especificó en 2017 el uso de bombas nucleares.
¿SE PUEDE BOMBARDEAR HURACANES?
La idea de bombardear huracanes no es nueva, y fue originalmente propuesta por un científico del gobierno en la década de 1950 bajo la presidencia de Dwight Eisenhower. Desde entonces, ha seguido apareciendo, aunque los científicos están de acuerdo en que no funcionaría.
La Administración Nacional Oceánica y Atmosférica (NOAA en inglés) tiene una página dedicada a esta idea.
""Durante cada temporada de huracanes, siempre aparecen sugerencias de que uno debería simplemente usar armas nucleares para tratar de destruir las tormentas"", dijo la NOAA.
Una bomba no solo no alteraría una tormenta, sino que los vientos propagarían rápidamente restos radiactivos sobre las tierras cercanas, agregó NOAA.
""No hace falta decir que no es una buena idea"", dijo NOAA.
Estados Unidos es azotado regularmente por huracanes. En 2017, uno llamado Harvey se convirtió en el huracán más fuerte en tocar tierra en 12 años.
Usuarios en Twitter reaccionaron con ironía al reporte de Axios.
""No, no es 'The Onion'"", escribió un usuario, refiriéndose a la publicación satírica de noticias conocida por titulares extravagantes.
""¿Qué podría salir mal?"", se preguntó otro.
Muchos tuits también incluyeron el hashtag #ThatsHowTheApocalypseStarted (Así empezó el apocalipsis).
La precandidata presidencial demócrata Kamala Harris también intervino, tuiteando: ""El tipo se tiene que ir"".
lsm
",¿Trump sugirió lanzar bombas nucleares a huracanes para evitar que lleguen a EU?,http://www.eluniversal.com.mx/mundo/trump-sugirio-lanzar-bombas-nucleares-huracanes-para-evitar-que-lleguen-eu
